Product_ID,Product_Name,Category,Supplier_Name,Order_Date,Delivery_Date,Stock_Quantity,Reorder_Level,Units_Sold,Purchase_Cost,Selling_Price,Warehouse_Location,Shipping_Time_Days
PROD6008,Phone,Home Appliances,Supplier B,2023-12-17,2023-12-26,137,111,115,1603,1863,Bangalore,9
PROD6009,Camera,Fashion,Supplier D,2023-11-06,2023-11-10,355,124,212,1129,1529,Hyderabad,4
PROD6010,Mixer,Sports,Supplier D,2024-05-25,2024-05-28,313,144,292,1896,1992,Chennai,3
PROD6011,AC,Home Appliances,Supplier A,2023-10-27,2023-10-31,442,69,110,618,786,Hyderabad,4
PROD6012,Phone,Sports,Supplier A,2024-10-26,2024-10-29,97,111,277,627,956,Chennai,3
PROD6013,Laptop,Fashion,Supplier B,2023-12-06,2023-12-16,26,62,155,463,811,Hyderabad,10
PROD6014,TV,Fashion,Supplier C,2023-05-15,2023-05-23,138,61,48,435,586,Hyderabad,8
PROD6015,Camera,Home Appliances,Supplier A,2023-04-17,2023-04-22,114,121,25,1404,1591,Mumbai,5
PROD6016,TV,Fashion,Supplier B,2024-01-05,2024-01-13,310,136,18,275,598,Bangalore,8
PROD6017,Fan,Home Appliances,Supplier E,2024-03-25,2024-03-27,441,119,32,1893,2282,Bangalore,2
PROD6018,AC,Home Appliances,Supplier B,2024-12-04,2024-12-10,444,122,221,625,966,Hyderabad,6
PROD6019,Shoes,Electronics,Supplier C,2024-01-18,2024-01-19,240,90,274,890,1191,Bangalore,1
PROD6020,Tablet,Fashion,Supplier D,2023-03-29,2023-04-08,492,66,281,728,901,Chennai,10
PROD6021,Laptop,Fashion,Supplier E,2023-08-31,2023-09-01,24,97,187,1402,1753,Bangalore,1
PROD6022,Phone,Sports,Supplier C,2024-01-15,2024-01-16,214,72,130,1935,2344,Mumbai,1
PROD6023,Phone,Sports,Supplier A,2024-04-27,2024-04-29,282,74,61,973,1356,Delhi,2
PROD6024,Mixer,Electronics,Supplier C,2023-12-27,2023-12-28,287,111,210,1690,1915,Delhi,1
PROD6025,Watch,Sports,Supplier A,2023-10-17,2023-10-22,89,128,176,1882,2244,Chennai,5
PROD6026,Watch,Sports,Supplier B,2024-08-18,2024-08-19,210,65,23,404,744,Hyderabad,1
PROD6027,AC,Sports,Supplier E,2024-07-02,2024-07-04,435,69,60,1054,1513,Hyderabad,2
PROD6028,Phone,Electronics,Supplier C,2023-11-28,2023-12-03,137,92,99,636,895,Hyderabad,5
PROD6029,AC,Home Appliances,Supplier D,2024-09-09,2024-09-15,146,70,67,1279,1333,Delhi,6
PROD6030,Camera,Home Appliances,Supplier A,2023-08-18,2023-08-21,255,110,106,435,510,Hyderabad,3
PROD6031,Tablet,Home Appliances,Supplier A,2024-01-17,2024-01-21,434,72,275,1367,1761,Chennai,4
PROD6032,Fan,Electronics,Supplier A,2023-12-28,2023-12-29,444,112,203,1941,2221,Chennai,1
PROD6033,AC,Sports,Supplier A,2023-01-30,2023-02-09,264,52,36,1873,2285,Bangalore,10
PROD6034,Fan,Electronics,Supplier C,2023-01-03,2023-01-05,482,140,289,370,602,Hyderabad,2
PROD6035,Laptop,Electronics,Supplier B,2024-03-15,2024-03-25,495,58,214,1513,1813,Bangalore,10
PROD6036,Tablet,Fashion,Supplier A,2024-09-29,2024-10-07,35,145,33,1303,1721,Bangalore,8
PROD6037,Watch,Electronics,Supplier C,2024-01-25,2024-01-27,266,106,269,1800,2239,Mumbai,2
PROD6038,Fan,Home Appliances,Supplier D,2023-01-06,2023-01-15,243,78,158,1360,1781,Delhi,9
PROD6039,Phone,Home Appliances,Supplier A,2023-07-12,2023-07-21,427,80,203,1521,1977,Delhi,9
PROD6040,TV,Fashion,Supplier C,2023-03-08,2023-03-15,326,116,16,359,715,Chennai,7
PROD6041,AC,Sports,Supplier A,2024-07-05,2024-07-12,478,125,64,282,343,Delhi,7
PROD6042,Shoes,Electronics,Supplier D,2023-05-25,2023-06-03,357,96,289,702,1047,Delhi,9
PROD6043,Laptop,Electronics,Supplier C,2024-03-25,2024-04-04,57,128,131,1799,1944,Mumbai,10
PROD6044,Shoes,Home Appliances,Supplier B,2023-09-07,2023-09-16,389,93,227,293,668,Delhi,9
PROD6045,Laptop,Electronics,Supplier E,2024-06-10,2024-06-20,460,122,130,1858,2065,Chennai,10
PROD6046,Mixer,Sports,Supplier D,2023-02-02,2023-02-11,11,120,38,316,406,Hyderabad,9
PROD6047,Phone,Home Appliances,Supplier D,2024-10-07,2024-10-08,72,127,38,463,824,Hyderabad,1
PROD6048,Camera,Fashion,Supplier C,2024-08-18,2024-08-23,463,106,75,914,1387,Chennai,5
PROD6049,Phone,Fashion,Supplier A,2024-05-26,2024-05-27,341,135,13,451,524,Chennai,1
PROD6050,Tablet,Home Appliances,Supplier E,2024-10-01,2024-10-07,271,107,163,725,780,Bangalore,6
PROD6051,AC,Sports,Supplier D,2023-12-27,2024-01-04,41,121,295,1731,1786,Hyderabad,8
PROD6052,Fan,Home Appliances,Supplier E,2024-09-24,2024-09-30,189,130,71,230,441,Chennai,6
PROD6053,Tablet,Electronics,Supplier C,2023-10-15,2023-10-17,15,52,105,341,643,Chennai,2
PROD6054,Camera,Fashion,Supplier D,2024-04-07,2024-04-15,372,95,234,874,1248,Bangalore,8
PROD6055,Tablet,Sports,Supplier B,2024-05-09,2024-05-12,208,101,161,255,343,Delhi,3
PROD6056,Phone,Sports,Supplier B,2023-01-19,2023-01-29,430,122,205,1769,1902,Chennai,10
PROD6057,Camera,Sports,Supplier B,2024-10-01,2024-10-05,161,92,213,1320,1372,Delhi,4
PROD6058,Camera,Sports,Supplier E,2023-07-21,2023-07-26,142,91,67,286,481,Hyderabad,5
PROD6059,TV,Electronics,Supplier A,2024-01-10,2024-01-11,78,72,83,1193,1435,Bangalore,1
PROD6060,AC,Fashion,Supplier B,2023-08-03,2023-08-09,335,133,273,1516,1587,Hyderabad,6
PROD6061,Shoes,Home Appliances,Supplier D,2023-07-10,2023-07-12,402,53,292,339,682,Mumbai,2
PROD6062,Laptop,Electronics,Supplier C,2024-01-13,2024-01-21,430,111,124,948,1098,Hyderabad,8
PROD6063,Camera,Home Appliances,Supplier B,2023-12-26,2023-12-31,41,104,123,355,629,Chennai,5
PROD6064,Phone,Sports,Supplier E,2024-09-03,2024-09-11,28,108,116,792,1066,Delhi,8
PROD6065,AC,Sports,Supplier D,2024-08-17,2024-08-18,258,99,159,671,936,Hyderabad,1
PROD6066,Phone,Fashion,Supplier A,2023-06-23,2023-06-26,3,116,115,1711,1829,Mumbai,3
PROD6067,Shoes,Sports,Supplier E,2024-03-25,2024-04-02,487,105,168,990,1131,Delhi,8
PROD6068,Watch,Home Appliances,Supplier B,2023-07-02,2023-07-03,397,85,157,1934,2362,Chennai,1
PROD6069,Camera,Sports,Supplier E,2023-05-22,2023-05-27,52,119,268,661,1085,Bangalore,5
PROD6070,Shoes,Electronics,Supplier D,2024-10-21,2024-10-27,266,59,192,892,1248,Bangalore,6
PROD6071,Shoes,Electronics,Supplier B,2024-01-15,2024-01-24,339,109,153,933,1336,Hyderabad,9
PROD6072,Camera,Electronics,Supplier A,2023-01-24,2023-01-29,153,82,224,1169,1599,Delhi,5
PROD6073,Mixer,Fashion,Supplier A,2023-05-16,2023-05-23,40,138,153,793,1143,Bangalore,7
PROD6074,AC,Sports,Supplier A,2023-03-10,2023-03-12,72,91,15,325,536,Chennai,2
PROD6075,Fan,Sports,Supplier B,2023-10-12,2023-10-16,463,87,29,1859,2076,Chennai,4
PROD6076,Tablet,Home Appliances,Supplier D,2024-05-22,2024-05-27,127,101,180,1873,2020,Delhi,5
PROD6077,Camera,Fashion,Supplier B,2023-07-22,2023-07-31,329,124,237,1285,1683,Hyderabad,9
PROD6078,Fan,Electronics,Supplier E,2024-02-05,2024-02-10,425,72,263,1888,2188,Bangalore,5
PROD6079,Shoes,Home Appliances,Supplier D,2023-12-08,2023-12-17,371,90,261,797,962,Hyderabad,9
PROD6080,AC,Fashion,Supplier E,2024-08-10,2024-08-15,335,116,90,296,547,Hyderabad,5
PROD6081,Mixer,Fashion,Supplier C,2024-08-05,2024-08-15,486,91,185,1942,2070,Chennai,10
PROD6082,Shoes,Electronics,Supplier B,2024-09-09,2024-09-19,183,92,89,1986,2475,Bangalore,10
PROD6083,Fan,Fashion,Supplier C,2024-11-22,2024-11-25,251,79,20,1602,1821,Delhi,3
PROD6084,Mixer,Sports,Supplier E,2024-08-07,2024-08-15,174,66,22,1497,1736,Delhi,8
PROD6085,Tablet,Fashion,Supplier B,2023-05-14,2023-05-18,63,104,261,347,424,Chennai,4
PROD6086,Tablet,Sports,Supplier E,2023-07-24,2023-07-27,277,100,19,1865,2164,Chennai,3
PROD6087,Phone,Sports,Supplier A,2024-02-02,2024-02-04,496,78,209,1329,1758,Bangalore,2
PROD6088,AC,Sports,Supplier A,2024-09-01,2024-09-02,105,125,218,1184,1643,Hyderabad,1
PROD6089,Mixer,Sports,Supplier B,2023-01-26,2023-01-28,109,128,200,1332,1794,Chennai,2
PROD6090,Fan,Fashion,Supplier D,2024-08-11,2024-08-12,46,100,42,1034,1115,Hyderabad,1
PROD6091,Watch,Electronics,Supplier E,2024-06-07,2024-06-11,419,150,217,971,1280,Mumbai,4
PROD6092,Shoes,Sports,Supplier C,2023-09-14,2023-09-20,97,106,25,719,901,Mumbai,6
PROD6093,Laptop,Electronics,Supplier C,2024-04-19,2024-04-27,275,59,41,1924,2188,Bangalore,8
PROD6094,Watch,Fashion,Supplier D,2023-10-24,2023-10-27,49,136,16,1413,1559,Hyderabad,3
PROD6095,Laptop,Fashion,Supplier C,2023-12-25,2023-12-29,6,87,160,747,1214,Hyderabad,4
PROD6096,Camera,Electronics,Supplier D,2023-07-10,2023-07-12,41,98,260,1301,1391,Chennai,2
PROD6097,Watch,Sports,Supplier B,2023-08-19,2023-08-24,29,81,243,950,1063,Mumbai,5
PROD6098,Camera,Electronics,Supplier A,2024-09-27,2024-09-30,347,135,48,1402,1804,Chennai,3
PROD6099,Mixer,Fashion,Supplier C,2024-02-07,2024-02-13,161,51,226,1299,1472,Delhi,6
PROD6100,Laptop,Fashion,Supplier A,2024-06-23,2024-06-30,304,54,176,495,758,Hyderabad,7
PROD6101,AC,Home Appliances,Supplier E,2024-11-16,2024-11-25,323,124,155,1101,1540,Hyderabad,9
PROD6102,Camera,Fashion,Supplier D,2023-04-30,2023-05-10,159,129,82,682,801,Mumbai,10
PROD6103,TV,Electronics,Supplier C,2024-10-31,2024-11-02,101,88,224,717,1201,Chennai,2
PROD6104,Tablet,Electronics,Supplier B,2023-07-22,2023-07-27,62,115,175,920,1373,Bangalore,5
PROD6105,TV,Electronics,Supplier B,2023-01-31,2023-02-06,419,106,145,1008,1396,Delhi,6
PROD6106,TV,Sports,Supplier A,2023-01-31,2023-02-08,421,78,267,1875,2012,Bangalore,8
PROD6107,TV,Home Appliances,Supplier B,2024-03-05,2024-03-14,0,117,26,1179,1348,Hyderabad,9
PROD6108,Watch,Home Appliances,Supplier A,2024-10-09,2024-10-16,303,146,35,841,1258,Mumbai,7
PROD6109,Fan,Electronics,Supplier C,2024-10-26,2024-11-04,395,57,22,980,1155,Mumbai,9
PROD6110,Phone,Home Appliances,Supplier E,2023-08-02,2023-08-03,473,123,204,1903,2215,Mumbai,1
PROD6111,AC,Fashion,Supplier A,2024-11-22,2024-11-24,140,131,121,674,815,Delhi,2
PROD6112,TV,Sports,Supplier D,2023-10-16,2023-10-26,343,114,258,423,544,Delhi,10
PROD6113,Fan,Fashion,Supplier A,2024-03-28,2024-04-02,282,128,39,427,707,Bangalore,5
PROD6114,Laptop,Fashion,Supplier D,2023-05-19,2023-05-25,196,106,90,1315,1801,Hyderabad,6
PROD6115,Laptop,Sports,Supplier E,2023-01-05,2023-01-08,126,132,180,455,534,Mumbai,3
PROD6116,AC,Sports,Supplier C,2024-09-05,2024-09-15,122,102,143,1664,2115,Delhi,10
PROD6117,Shoes,Fashion,Supplier B,2023-09-13,2023-09-16,364,83,185,842,984,Hyderabad,3
PROD6118,Shoes,Sports,Supplier E,2024-12-21,2024-12-24,449,78,223,1489,1717,Mumbai,3
PROD6119,Tablet,Sports,Supplier C,2023-07-16,2023-07-24,354,108,218,1008,1263,Chennai,8
PROD6120,TV,Home Appliances,Supplier B,2024-07-26,2024-07-28,183,116,267,1168,1382,Bangalore,2
PROD6121,TV,Home Appliances,Supplier D,2024-10-06,2024-10-14,149,53,229,1228,1412,Mumbai,8
PROD6122,Camera,Home Appliances,Supplier B,2024-03-03,2024-03-11,54,129,97,210,634,Bangalore,8
PROD6123,Laptop,Fashion,Supplier B,2024-09-26,2024-10-03,186,107,224,1963,2295,Mumbai,7
PROD6124,Phone,Fashion,Supplier C,2024-01-24,2024-02-03,208,91,106,240,694,Bangalore,10
PROD6125,Laptop,Electronics,Supplier D,2023-06-24,2023-07-04,280,73,158,472,580,Hyderabad,10
PROD6126,Watch,Electronics,Supplier C,2024-04-08,2024-04-14,366,144,187,1868,2133,Mumbai,6
PROD6127,Shoes,Sports,Supplier A,2023-12-01,2023-12-11,71,114,53,1795,2024,Hyderabad,10
PROD6128,Watch,Home Appliances,Supplier C,2024-07-14,2024-07-15,361,110,117,1870,1995,Chennai,1
PROD6129,Shoes,Sports,Supplier D,2023-10-09,2023-10-13,51,113,199,1616,1817,Mumbai,4
PROD6130,AC,Electronics,Supplier C,2023-08-02,2023-08-08,327,75,171,1904,2011,Hyderabad,6
PROD6131,Phone,Sports,Supplier C,2023-03-04,2023-03-08,98,149,163,1100,1540,Delhi,4
PROD6132,Fan,Home Appliances,Supplier D,2024-12-28,2024-12-29,331,60,65,667,1017,Delhi,1
PROD6133,AC,Home Appliances,Supplier C,2024-07-04,2024-07-05,259,136,38,662,847,Delhi,1
PROD6134,Fan,Sports,Supplier E,2023-08-11,2023-08-16,159,82,164,999,1181,Mumbai,5
PROD6135,Camera,Home Appliances,Supplier C,2024-11-10,2024-11-13,159,65,47,1083,1240,Mumbai,3
PROD6136,Laptop,Sports,Supplier E,2023-04-19,2023-04-28,228,90,24,562,801,Bangalore,9
PROD6137,Laptop,Fashion,Supplier A,2024-02-19,2024-02-24,388,57,57,469,630,Bangalore,5
PROD6138,TV,Electronics,Supplier E,2024-04-12,2024-04-16,228,101,180,1932,2192,Hyderabad,4
PROD6139,Watch,Electronics,Supplier C,2024-12-11,2024-12-13,280,126,131,1038,1392,Mumbai,2
PROD6140,TV,Fashion,Supplier D,2023-04-03,2023-04-10,281,136,74,1714,2177,Bangalore,7
PROD6141,Phone,Home Appliances,Supplier A,2024-06-06,2024-06-16,439,137,68,1907,2376,Delhi,10
PROD6142,Tablet,Home Appliances,Supplier E,2023-02-27,2023-03-06,255,136,37,1830,1922,Chennai,7
PROD6143,Fan,Home Appliances,Supplier C,2023-10-03,2023-10-04,361,104,300,1951,2268,Mumbai,1
PROD6144,Watch,Fashion,Supplier E,2023-01-30,2023-02-09,73,53,124,1834,2214,Bangalore,10
PROD6145,Camera,Electronics,Supplier C,2023-07-09,2023-07-14,306,141,14,1305,1617,Chennai,5
PROD6146,Phone,Home Appliances,Supplier B,2023-10-31,2023-11-02,170,68,27,671,1140,Hyderabad,2
PROD6147,Phone,Home Appliances,Supplier A,2023-11-29,2023-12-03,274,91,35,811,1192,Mumbai,4
PROD6148,Camera,Electronics,Supplier D,2023-02-12,2023-02-15,200,89,102,308,724,Chennai,3
PROD6149,Camera,Sports,Supplier B,2024-05-22,2024-05-29,69,73,86,1456,1945,Mumbai,7
PROD6150,Tablet,Fashion,Supplier C,2024-05-26,2024-05-28,189,147,273,1626,1745,Mumbai,2
PROD6151,Phone,Electronics,Supplier A,2023-10-04,2023-10-10,282,108,232,1646,2114,Hyderabad,6
PROD6152,Tablet,Home Appliances,Supplier C,2024-05-28,2024-05-30,257,124,92,613,722,Mumbai,2
PROD6153,Phone,Home Appliances,Supplier C,2024-08-19,2024-08-24,323,74,77,1118,1475,Bangalore,5
PROD6154,TV,Fashion,Supplier A,2023-07-06,2023-07-08,212,78,285,1773,2165,Hyderabad,2
PROD6155,Camera,Fashion,Supplier E,2023-11-05,2023-11-09,75,51,160,1039,1207,Chennai,4
PROD6156,Mixer,Home Appliances,Supplier A,2023-01-06,2023-01-08,188,64,246,801,1073,Bangalore,2
PROD6157,Shoes,Fashion,Supplier D,2023-12-10,2023-12-14,121,54,252,985,1413,Chennai,4
PROD6158,Camera,Fashion,Supplier B,2023-09-05,2023-09-14,266,146,255,851,957,Bangalore,9
PROD6159,Fan,Electronics,Supplier A,2024-09-30,2024-10-08,188,126,46,246,487,Chennai,8
PROD6160,Tablet,Home Appliances,Supplier D,2024-07-15,2024-07-19,35,131,132,1987,2069,Chennai,4
PROD6161,Fan,Sports,Supplier C,2023-12-29,2024-01-06,463,145,103,1966,2180,Mumbai,8
PROD6162,AC,Fashion,Supplier A,2024-11-10,2024-11-11,176,120,297,716,1051,Bangalore,1
PROD6163,TV,Sports,Supplier D,2023-11-12,2023-11-15,373,62,199,285,701,Delhi,3
PROD6164,Phone,Home Appliances,Supplier E,2024-08-05,2024-08-10,278,108,200,1966,2158,Delhi,5
PROD6165,Shoes,Fashion,Supplier E,2023-06-29,2023-07-03,213,77,154,1507,1759,Hyderabad,4
PROD6166,AC,Sports,Supplier C,2024-04-23,2024-04-26,138,92,235,1323,1483,Chennai,3
PROD6167,Mixer,Sports,Supplier D,2024-10-03,2024-10-06,459,59,21,1924,2255,Mumbai,3
PROD6168,Tablet,Home Appliances,Supplier A,2024-09-30,2024-10-09,301,77,36,252,507,Chennai,9
PROD6169,Phone,Electronics,Supplier D,2024-08-06,2024-08-13,211,52,35,354,586,Mumbai,7
PROD6170,Camera,Home Appliances,Supplier C,2024-01-12,2024-01-13,322,120,255,1667,2155,Mumbai,1
PROD6171,Phone,Home Appliances,Supplier E,2023-06-20,2023-06-24,498,125,81,654,1044,Bangalore,4
PROD6172,AC,Home Appliances,Supplier A,2023-01-22,2023-01-30,16,94,18,1726,1853,Hyderabad,8
PROD6173,Mixer,Fashion,Supplier A,2024-12-03,2024-12-07,273,65,37,347,500,Delhi,4
PROD6174,Phone,Home Appliances,Supplier E,2023-05-14,2023-05-19,327,65,283,1201,1269,Mumbai,5
PROD6175,Shoes,Electronics,Supplier C,2023-11-10,2023-11-20,453,144,104,855,915,Delhi,10
PROD6176,AC,Electronics,Supplier C,2024-03-31,2024-04-02,139,89,168,253,486,Bangalore,2
PROD6177,Watch,Sports,Supplier A,2024-02-26,2024-02-29,66,113,84,775,847,Hyderabad,3
PROD6178,TV,Sports,Supplier D,2023-05-03,2023-05-13,393,62,141,1069,1337,Chennai,10
PROD6179,Mixer,Fashion,Supplier B,2024-08-09,2024-08-17,184,85,127,1034,1223,Bangalore,8
PROD6180,Mixer,Electronics,Supplier C,2024-06-15,2024-06-19,65,106,57,762,1136,Delhi,4
PROD6181,Watch,Electronics,Supplier A,2024-10-25,2024-10-28,68,118,181,1995,2077,Hyderabad,3
PROD6182,AC,Home Appliances,Supplier C,2023-05-12,2023-05-13,462,114,111,1562,1913,Mumbai,1
PROD6183,Mixer,Sports,Supplier E,2023-03-03,2023-03-12,29,123,113,1675,2122,Bangalore,9
PROD6184,Watch,Home Appliances,Supplier B,2023-08-19,2023-08-26,272,120,117,1396,1488,Delhi,7
PROD6185,Phone,Fashion,Supplier B,2023-03-26,2023-03-28,108,114,117,282,434,Chennai,2
PROD6186,Camera,Electronics,Supplier C,2023-04-22,2023-05-01,218,59,297,316,631,Chennai,9
PROD6187,AC,Sports,Supplier B,2023-10-15,2023-10-20,36,94,181,1813,1985,Delhi,5
PROD6188,Camera,Home Appliances,Supplier E,2023-10-21,2023-10-23,474,104,158,1458,1830,Chennai,2
PROD6189,Shoes,Sports,Supplier C,2024-12-19,2024-12-26,262,128,223,728,959,Bangalore,7
PROD6190,Shoes,Fashion,Supplier C,2024-12-03,2024-12-12,170,62,207,1247,1372,Mumbai,9
PROD6191,Mixer,Fashion,Supplier B,2024-09-13,2024-09-14,440,77,104,957,1354,Bangalore,1
PROD6192,Fan,Electronics,Supplier A,2024-06-29,2024-07-09,369,76,38,305,759,Chennai,10
PROD6193,TV,Home Appliances,Supplier C,2024-06-08,2024-06-13,37,66,253,1084,1142,Chennai,5
PROD6194,Phone,Home Appliances,Supplier D,2024-09-03,2024-09-05,292,70,38,796,1263,Bangalore,2
PROD6195,Laptop,Electronics,Supplier E,2023-02-27,2023-03-03,230,70,36,1654,1905,Delhi,4
PROD6196,AC,Home Appliances,Supplier A,2023-03-18,2023-03-19,94,114,234,1494,1793,Mumbai,1
PROD6197,TV,Electronics,Supplier C,2023-01-23,2023-01-31,263,60,209,454,841,Delhi,8
PROD6198,Mixer,Electronics,Supplier E,2024-02-08,2024-02-17,66,121,46,804,918,Chennai,9
PROD6199,Phone,Sports,Supplier A,2023-04-02,2023-04-06,260,118,166,1339,1583,Delhi,4
PROD6200,AC,Electronics,Supplier B,2023-07-13,2023-07-22,189,103,80,945,1281,Mumbai,9
PROD6201,Phone,Electronics,Supplier E,2023-07-27,2023-08-02,196,51,212,1800,2030,Bangalore,6
PROD6202,TV,Home Appliances,Supplier A,2024-01-24,2024-01-26,297,62,15,1748,2198,Bangalore,2
PROD6203,TV,Home Appliances,Supplier D,2024-06-18,2024-06-28,264,89,287,1703,1753,Delhi,10
PROD6204,Watch,Home Appliances,Supplier C,2024-02-27,2024-02-29,433,74,150,201,352,Delhi,2
PROD6205,TV,Electronics,Supplier C,2024-06-12,2024-06-18,185,140,60,992,1079,Mumbai,6
PROD6206,Phone,Home Appliances,Supplier E,2024-06-04,2024-06-08,446,128,76,1248,1563,Mumbai,4
PROD6207,Phone,Electronics,Supplier C,2023-07-12,2023-07-14,450,84,42,1303,1560,Bangalore,2
PROD6208,Fan,Fashion,Supplier E,2023-01-16,2023-01-20,151,96,139,1308,1741,Bangalore,4
PROD6209,Mixer,Electronics,Supplier C,2023-05-25,2023-05-28,107,50,66,1329,1653,Hyderabad,3
PROD6210,Fan,Home Appliances,Supplier A,2024-01-17,2024-01-22,150,84,247,1727,1797,Bangalore,5
PROD6211,Tablet,Home Appliances,Supplier B,2024-10-23,2024-10-27,35,54,80,501,876,Bangalore,4
PROD6212,Mixer,Home Appliances,Supplier D,2024-12-25,2024-12-27,276,62,225,1014,1342,Chennai,2
PROD6213,Camera,Home Appliances,Supplier A,2024-02-29,2024-03-08,158,105,128,1180,1545,Chennai,8
PROD6214,Shoes,Home Appliances,Supplier E,2024-05-04,2024-05-13,73,90,189,1067,1512,Chennai,9
PROD6215,Laptop,Sports,Supplier A,2024-06-16,2024-06-23,85,129,7,1343,1585,Hyderabad,7
PROD6216,Fan,Home Appliances,Supplier C,2024-07-12,2024-07-13,385,80,221,338,808,Hyderabad,1
PROD6217,Fan,Fashion,Supplier B,2024-11-14,2024-11-15,444,65,86,415,790,Mumbai,1
PROD6218,AC,Fashion,Supplier A,2023-03-30,2023-04-03,47,85,251,1564,1937,Chennai,4
PROD6219,Shoes,Electronics,Supplier A,2023-03-16,2023-03-25,330,58,51,982,1117,Bangalore,9
PROD6220,Watch,Electronics,Supplier B,2023-08-05,2023-08-10,423,70,15,1524,1636,Chennai,5
PROD6221,Tablet,Home Appliances,Supplier E,2023-07-16,2023-07-24,217,120,52,1237,1401,Hyderabad,8
PROD6222,Tablet,Electronics,Supplier A,2024-12-31,2025-01-03,84,90,65,1538,1955,Chennai,3
PROD6223,Fan,Fashion,Supplier A,2023-07-30,2023-08-06,412,68,128,1402,1490,Mumbai,7
PROD6224,Laptop,Home Appliances,Supplier E,2024-01-17,2024-01-27,161,96,5,1753,1829,Mumbai,10
PROD6225,TV,Home Appliances,Supplier D,2024-03-23,2024-03-29,273,73,294,1815,2181,Chennai,6
PROD6226,Shoes,Electronics,Supplier B,2024-08-25,2024-09-04,412,110,28,1091,1241,Mumbai,10
PROD6227,Laptop,Electronics,Supplier B,2023-04-08,2023-04-12,251,104,288,1361,1828,Chennai,4
PROD6228,Laptop,Sports,Supplier B,2024-08-10,2024-08-12,20,124,45,819,1284,Hyderabad,2
PROD6229,AC,Home Appliances,Supplier E,2024-01-31,2024-02-08,196,62,248,1973,2134,Delhi,8
PROD6230,Laptop,Electronics,Supplier E,2024-10-02,2024-10-04,16,63,102,1655,1709,Mumbai,2
PROD6231,Laptop,Sports,Supplier D,2023-05-07,2023-05-11,25,78,113,798,866,Hyderabad,4
PROD6232,AC,Electronics,Supplier D,2023-08-23,2023-08-26,473,135,99,551,897,Hyderabad,3
PROD6233,Watch,Sports,Supplier C,2024-07-28,2024-07-29,276,127,219,993,1346,Mumbai,1
PROD6234,Mixer,Electronics,Supplier E,2024-05-31,2024-06-10,471,61,88,298,758,Hyderabad,10
PROD6235,Fan,Electronics,Supplier E,2023-10-17,2023-10-26,471,130,179,926,1055,Delhi,9
PROD6236,Phone,Electronics,Supplier A,2024-07-12,2024-07-21,264,69,203,640,895,Bangalore,9
PROD6237,TV,Sports,Supplier A,2023-02-22,2023-02-28,325,92,58,321,752,Bangalore,6
PROD6238,Phone,Fashion,Supplier D,2024-05-23,2024-05-31,310,118,199,313,418,Hyderabad,8
PROD6239,Tablet,Sports,Supplier D,2023-03-04,2023-03-13,346,143,32,1051,1171,Hyderabad,9
PROD6240,Shoes,Home Appliances,Supplier A,2023-11-25,2023-11-26,140,146,187,249,738,Chennai,1
PROD6241,Shoes,Sports,Supplier A,2024-05-22,2024-05-24,308,59,282,232,380,Hyderabad,2
PROD6242,Tablet,Sports,Supplier E,2023-01-26,2023-02-04,319,82,101,974,1065,Delhi,9
PROD6243,Watch,Fashion,Supplier C,2024-12-26,2024-12-30,393,134,151,1648,2134,Bangalore,4
PROD6244,Laptop,Sports,Supplier A,2024-02-18,2024-02-22,151,76,249,1422,1598,Chennai,4
PROD6245,Mixer,Electronics,Supplier E,2023-01-19,2023-01-28,460,114,105,1153,1239,Mumbai,9
PROD6246,Tablet,Electronics,Supplier A,2024-04-18,2024-04-23,341,77,146,1167,1504,Mumbai,5
PROD6247,Fan,Home Appliances,Supplier B,2024-11-27,2024-11-29,314,66,236,1702,1983,Delhi,2
PROD6248,Shoes,Electronics,Supplier B,2024-05-17,2024-05-24,496,98,224,1891,2289,Mumbai,7
PROD6249,Mixer,Fashion,Supplier E,2023-06-14,2023-06-22,339,59,295,1201,1255,Hyderabad,8
PROD6250,Camera,Home Appliances,Supplier E,2023-09-08,2023-09-13,168,108,150,1872,2167,Mumbai,5
PROD6251,AC,Sports,Supplier E,2023-01-01,2023-01-10,93,108,12,1398,1826,Mumbai,9
PROD6252,Shoes,Sports,Supplier A,2023-08-27,2023-09-03,482,99,273,1376,1452,Mumbai,7
PROD6253,Laptop,Home Appliances,Supplier B,2023-06-28,2023-07-03,188,97,25,477,650,Bangalore,5
PROD6254,Fan,Home Appliances,Supplier C,2023-02-04,2023-02-05,57,100,123,1438,1832,Mumbai,1
PROD6255,Laptop,Fashion,Supplier C,2023-01-07,2023-01-08,137,53,112,1780,1896,Mumbai,1
PROD6256,Camera,Home Appliances,Supplier B,2024-04-14,2024-04-16,285,67,25,735,1067,Chennai,2
PROD6257,AC,Home Appliances,Supplier D,2023-10-29,2023-11-08,482,127,36,406,507,Chennai,10
PROD6258,Camera,Home Appliances,Supplier C,2024-10-19,2024-10-21,470,146,218,387,605,Mumbai,2
PROD6259,Mixer,Electronics,Supplier C,2023-12-24,2023-12-25,168,99,117,545,665,Delhi,1
